AQI,High AQI,PM 1 ,High PM 1 ,PM 2.5,High PM 2.5 ,PM 10 ,High PM 10 
267,311,67,78,110,134,126,156
252,306,65,76,106,128,121,149
264,311,67,81,109,134,125,158
259,306,66,77,108,127,122,148
255,307,65,78,107,129,121,152
262,309,67,81,109,131,124,150
270,310,68,81,111,133,126,155
280,317,70,85,114,141,130,163
290,318,71,87,117,143,132,166
281,313,70,81,114,136,130,157
272,306,68,79,112,128,127,145
271,308,68,78,112,130,126,147
290,313,70,81,117,137,132,158
292,323,71,88,118,149,134,190
280,307,69,80,114,129,129,155
285,309,70,79,116,131,131,149
297,322,72,85,119,148,136,176
316,330,84,95,141,159,164,191
314,330,83,93,138,158,159,183
318,335,85,97,143,165,165,191
308,324,79,88,131,151,149,173
293,318,72,84,118,143,134,169
292,313,71,81,118,136,135,157
281,314,69,82,114,138,131,154
255,306,65,77,107,127,122,146
237,293,62,72,102,118,115,140
230,286,61,70,100,116,114,133
227,290,60,72,99,117,111,127
255,307,65,80,107,129,122,155
261,304,66,76,109,125,126,151
258,308,65,78,108,130,124,151
271,311,68,81,111,134,126,158
279,306,68,77,114,127,129,149
291,310,70,78,117,132,133,151
298,313,72,81,120,137,136,157
294,312,70,81,118,135,135,157
277,306,68,75,113,127,128,146
259,303,64,74,108,123,123,140
188,256,52,64,86,107,99,126
159,204,47,53,78,92,90,106
149,183,45,51,75,85,86,101
174,256,50,61,82,107,95,121
193,239,53,59,88,102,101,122
176,215,50,57,83,95,94,112
171,201,50,57,82,91,94,109
168,204,49,55,81,92,92,109
163,218,49,59,79,96,90,115
185,221,52,59,86,97,98,115
150,197,46,53,75,89,86,107
156,197,47,54,77,89,87,106
142,193,45,54,73,88,84,103
115,156,40,47,65,77,77,89
122,169,41,48,67,81,78,94
151,200,46,55,76,90,86,105
172,208,49,56,82,93,93,112
170,215,49,57,81,95,92,111
159,200,47,55,78,90,89,104
138,176,44,50,72,83,82,94
146,200,45,53,74,90,85,102
151,190,45,51,76,87,88,104
150,193,45,51,75,88,86,104
155,201,46,54,77,91,88,108
159,204,47,56,78,92,89,105
178,228,50,59,83,99,96,113
176,215,51,58,83,95,95,119
167,201,49,56,80,91,92,111
162,204,48,56,79,92,91,111
163,201,48,55,79,91,91,109
142,186,45,52,73,86,84,99
144,180,45,52,74,84,84,100
146,190,45,52,74,87,85,104
129,166,43,50,69,80,79,97
133,183,44,51,70,85,81,98
115,149,40,46,65,75,76,89
115,152,41,47,65,76,75,87
109,145,40,47,63,74,74,86
110,145,41,48,64,74,74,88
141,183,46,53,73,85,82,100
142,186,47,53,73,86,83,99
146,186,47,54,74,86,84,100
138,183,45,53,72,85,81,100
138,173,45,52,72,82,82,97
135,183,45,51,71,85,82,96
146,186,46,55,74,86,84,100
160,218,49,58,78,96,89,109
165,201,50,57,80,91,91,105
149,208,47,56,75,93,85,114
133,197,44,53,70,89,82,102
124,186,42,54,68,86,79,96
130,176,43,51,69,83,80,95
125,169,42,52,68,81,79,96
121,166,41,49,67,80,78,92
124,173,41,49,68,82,79,99
142,183,44,51,73,85,84,106
154,208,47,55,76,93,88,108
158,204,48,56,78,92,89,109
180,235,51,59,84,101,97,119
195,256,54,64,89,107,103,127
203,256,56,65,92,107,104,123
199,228,54,63,90,99,103,119
201,242,55,63,91,103,105,121
200,242,55,61,90,103,103,122
198,242,55,61,90,103,104,127
198,235,54,61,90,101,102,121
199,242,55,62,90,103,103,121
200,242,55,64,90,103,103,119
203,262,56,64,92,109,104,123
200,239,55,62,91,102,104,120
215,297,58,71,95,119,109,146
205,245,56,63,92,104,107,129
195,228,54,61,89,99,102,123
196,235,54,61,89,101,102,118
190,225,53,60,87,98,100,124
198,242,55,61,89,103,102,121
196,242,55,63,89,103,102,122
195,228,54,62,89,99,101,115
191,239,53,60,87,102,100,123
233,301,60,70,100,121,115,140
303,320,70,81,123,145,144,177
262,306,63,73,109,127,127,150
195,252,54,63,89,106,102,123
206,259,56,66,92,108,107,134
208,245,57,65,93,104,108,124
226,276,59,67,98,113,114,134
217,259,58,65,96,108,110,129
200,242,55,63,91,103,104,120
199,232,54,61,90,100,103,123
221,290,57,70,97,117,116,161
294,312,68,77,118,135,151,179
275,315,65,76,113,139,139,187
235,290,60,68,101,117,118,147
236,286,60,68,101,116,117,132
241,280,61,69,103,114,119,139
247,293,62,70,104,118,121,142
276,308,67,77,113,130,133,160
297,310,71,77,119,133,140,157
303,313,74,82,123,136,143,165
307,322,77,87,128,148,149,172
309,317,77,84,131,141,152,171
307,318,76,87,129,143,149,179
310,329,79,93,133,157,154,188
321,338,90,102,147,169,170,202
311,324,82,91,134,151,156,176
314,329,83,94,138,157,161,183
320,329,86,94,145,157,170,192
324,337,90,98,151,167,177,204
324,333,88,97,150,162,175,202
322,333,87,96,148,162,171,194
325,338,89,100,152,169,176,207
322,333,88,96,148,162,172,191
326,338,91,99,153,169,176,197
331,341,95,102,159,173,185,213
331,343,94,103,160,175,187,207
322,335,87,97,148,165,172,203
315,331,81,92,139,160,161,185
309,326,77,89,132,153,152,177
306,321,76,88,128,147,149,178
305,315,77,86,126,139,145,164
305,314,76,89,126,138,145,167
303,314,74,83,123,138,140,162
289,310,71,84,117,133,133,153
261,303,66,75,109,123,123,147
238,290,62,70,102,117,115,133
218,269,59,67,96,111,110,127
214,249,58,64,95,105,108,123
199,245,56,63,90,104,102,126
169,204,51,56,81,92,91,106
166,197,50,55,80,89,90,105
154,190,49,56,77,87,86,99
129,173,44,52,69,82,79,94
118,149,42,49,66,75,76,92
113,156,41,47,65,77,75,89
101,139,39,45,61,72,72,84
81,97,32,37,49,58,63,75
72,80,28,31,44,48,55,64
77,90,30,35,47,54,60,72
80,88,32,34,48,53,62,71
79,85,31,34,48,51,62,69
79,85,31,34,48,51,62,70
82,92,32,36,50,55,65,74
85,104,33,38,51,62,66,77
92,125,36,42,55,68,69,81
97,121,38,43,58,67,72,79
96,121,37,43,58,67,72,81
97,125,37,42,58,68,72,82
97,121,36,42,58,67,72,81
96,125,36,42,58,68,72,81
97,132,36,43,58,70,73,84
107,149,39,47,63,75,75,89
115,149,41,48,65,75,77,86
129,218,44,60,69,96,82,113
157,211,48,57,78,94,89,110
113,145,40,45,64,74,77,88
115,156,39,46,65,77,77,95
113,149,39,45,65,75,78,90
109,152,39,45,64,76,76,90
98,135,36,42,60,71,74,85
98,121,36,43,59,67,73,85
101,145,37,44,61,74,75,87
99,142,37,43,60,73,74,85
100,139,37,43,61,72,75,87
105,142,38,45,62,73,76,90
107,149,38,45,63,75,76,89
113,156,39,46,64,77,78,93
115,149,39,45,65,75,78,92
114,145,39,45,65,74,78,89
109,145,38,45,63,74,77,96
124,176,41,48,68,83,80,101
120,156,40,48,66,77,79,92
119,152,40,46,66,76,79,91
138,166,43,48,72,80,85,101
141,183,44,51,73,85,85,102
130,169,42,49,70,81,81,97
112,149,39,46,64,75,77,90
127,186,41,51,69,86,82,101
165,221,47,57,80,97,94,117
150,197,45,53,75,89,88,109
149,190,44,51,75,87,88,109
204,290,53,65,92,117,110,140
200,256,53,61,91,107,109,135
210,273,55,64,94,112,112,131
210,259,54,61,94,108,111,132
215,283,56,63,95,115,114,138
204,256,53,61,92,107,110,129
201,242,53,60,91,103,108,130
220,269,55,63,97,111,117,149
282,319,65,80,115,144,141,185
289,320,66,81,117,146,146,189
238,280,58,66,102,114,128,151
232,280,56,63,100,114,125,149
204,249,52,60,92,105,114,136
167,215,46,55,80,95,99,126
124,169,40,45,68,81,82,97
113,142,37,43,64,73,79,90
117,145,38,43,66,74,80,93
113,152,37,42,64,76,78,90
106,139,36,41,62,72,77,87
103,135,36,41,62,71,76,88
102,135,36,40,61,71,76,87
107,135,36,41,63,71,77,86
109,145,37,43,63,74,78,92
114,149,38,44,65,75,78,93
122,156,39,46,67,77,80,97
116,149,38,44,65,75,78,95
116,149,38,45,65,75,78,93
136,180,42,47,71,84,84,99
150,208,44,53,75,93,89,109
139,200,43,51,72,90,85,104
109,149,38,43,63,75,76,87
103,149,37,43,62,75,75,93
103,135,37,43,62,71,75,91
119,152,40,45,66,76,79,90
116,152,39,44,66,76,78,91
123,166,40,48,67,80,80,97
141,173,44,49,73,82,84,100
142,183,45,51,73,85,84,100
138,186,45,57,72,86,82,101
145,190,47,55,74,87,84,99
135,176,44,51,71,83,82,97
135,169,44,52,71,81,81,99
119,149,42,47,66,75,78,90
114,149,41,45,65,75,77,89
121,152,42,48,67,76,77,93
125,156,44,50,68,77,78,95
113,142,41,49,64,73,75,85
111,152,41,49,64,76,74,86
113,139,42,47,64,72,75,84
206,734,52,247,92,685,126,1176
596,836,214,284,504,817,806,1336
333,498,92,193,162,376,214,546
199,316,55,80,90,140,108,180
136,211,44,58,71,94,83,115
114,152,40,47,65,76,76,93
110,142,40,45,64,73,75,86
108,135,40,46,63,71,75,90
100,128,38,44,61,69,73,81
96,115,36,41,58,65,71,77
92,111,36,41,56,64,70,76
96,125,36,44,57,68,71,80
96,125,36,42,58,68,72,79
95,118,36,41,57,66,71,79
93,115,35,41,56,65,70,80
91,111,34,38,55,64,70,80
89,108,34,38,53,63,68,76
93,121,35,41,56,67,71,80
93,121,35,41,56,67,71,81
95,125,36,41,57,68,72,80
95,125,36,41,57,68,72,78
99,128,36,43,59,69,73,83
107,142,39,44,63,73,76,89
109,149,39,46,63,75,76,91
103,139,38,43,62,72,75,87
99,139,37,43,60,72,75,86
103,142,37,44,62,73,75,85
109,142,38,44,63,73,76,89
113,142,39,45,64,73,77,94
116,156,39,46,65,77,77,92
116,152,39,45,66,76,78,91
121,156,40,45,67,77,79,98
134,162,42,51,71,79,83,98
129,166,42,49,69,80,81,99
123,173,40,47,68,82,80,107
127,166,41,47,69,80,81,94
139,186,43,49,72,86,84,100
140,169,43,50,72,81,84,99
132,166,42,48,70,80,83,97
133,166,42,49,70,80,82,98
141,169,43,49,73,81,84,103
135,173,42,49,71,82,83,102
134,169,42,49,71,81,83,99
137,173,42,50,72,82,84,98
139,176,43,49,72,83,84,103
139,180,43,49,72,84,84,98
142,183,43,51,73,85,84,99
150,190,44,50,75,87,88,113
137,166,42,46,71,80,84,97
133,162,41,47,70,79,82,101
128,169,40,47,69,81,81,97
131,176,41,47,70,83,82,99
130,169,40,46,69,81,82,97
132,169,41,48,70,81,82,97
122,159,40,46,67,78,79,95
117,156,39,45,66,77,79,94
115,152,38,43,65,76,78,98
114,159,38,43,65,78,78,93
111,145,38,43,64,74,77,88
111,145,37,43,64,74,77,88
108,152,37,43,63,76,77,88
111,142,38,43,64,73,78,88
108,145,38,45,63,74,77,94
107,139,37,43,63,72,76,90
114,149,38,45,65,75,78,91
118,173,40,47,66,82,79,98
169,221,47,55,81,97,95,120
208,256,52,61,93,107,109,132
238,297,57,67,102,119,122,149
256,305,58,69,107,126,130,160
172,225,46,55,82,98,98,123
145,180,42,47,74,84,87,103
124,156,40,46,68,77,80,93
113,149,38,45,64,75,79,91
110,149,38,45,64,75,78,91
104,149,37,44,62,75,76,90
100,121,36,42,60,67,74,82
95,121,35,39,57,67,73,79
91,115,34,39,55,65,71,78
91,108,34,38,55,63,71,80
90,104,33,37,54,62,70,78
88,101,33,38,53,61,69,77
80,92,31,34,48,55,63,73
79,95,30,34,48,57,62,73
81,92,31,35,49,55,64,77
82,92,31,34,50,55,65,77
79,88,30,34,48,53,62,70
77,85,30,33,46,51,60,68
78,86,30,33,47,52,61,68
77,85,29,33,46,51,60,70
77,85,30,33,46,51,60,70
77,85,30,33,47,51,60,68
76,83,30,33,46,50,60,68
72,85,28,32,44,51,56,71
68,75,27,30,41,45,52,60
69,76,27,30,42,46,53,62
66,73,26,29,40,44,50,58
62,70,25,28,38,42,47,57
60,66,25,27,36,40,45,57
59,63,25,27,36,38,44,50
62,68,26,28,37,41,47,55
64,71,26,29,38,43,48,55
65,73,27,30,40,44,50,57
67,75,28,30,41,45,51,60
78,88,31,34,47,53,61,71
79,90,31,35,48,54,61,69
82,95,32,40,49,57,64,72
92,135,36,46,55,71,68,82
80,86,31,33,48,52,62,72
83,101,32,37,50,61,65,75
80,92,31,33,48,55,62,70
81,95,32,34,49,57,65,73
85,97,33,37,51,58,67,74
87,104,33,37,52,62,68,78
89,104,33,38,53,62,69,77
89,104,34,38,54,62,69,77
90,115,34,40,54,65,70,81
92,118,34,38,55,66,70,79
92,108,34,40,55,63,71,80
93,115,34,39,56,65,72,79
94,118,35,39,56,66,72,79
98,132,36,41,59,70,74,81
102,132,37,42,61,70,75,83
102,135,37,43,61,71,75,87
100,142,36,42,60,73,74,87
97,135,35,41,58,71,73,84
100,132,37,43,61,70,75,87
98,139,36,43,60,72,74,83
100,128,36,41,60,69,74,83
99,132,36,42,60,70,74,82
101,128,37,42,61,69,75,88
99,135,36,42,60,71,74,89
99,149,36,43,60,75,74,98
112,142,38,43,64,73,77,92
112,162,38,44,64,79,78,90
120,156,39,45,66,77,79,99
126,169,41,47,68,81,81,95
131,183,41,49,70,85,83,109
142,180,43,50,73,84,87,103
142,176,42,49,73,83,86,100
136,193,42,50,71,88,85,110
142,190,42,49,73,87,87,105
149,183,43,51,75,85,89,108
161,197,45,52,78,89,93,109
153,193,45,51,76,88,90,111
142,180,42,50,73,84,87,106
134,169,41,46,70,81,83,107
127,156,40,45,68,77,81,95
127,166,40,47,68,80,81,94
124,176,39,46,68,83,80,97
119,162,39,46,66,79,80,95
125,173,40,45,68,82,81,101
137,180,42,47,72,84,84,102
141,180,42,50,73,84,86,99
146,183,43,48,74,85,86,107
143,173,43,48,73,82,86,99
137,176,42,49,71,83,84,103
151,201,43,51,76,91,89,113
155,197,44,52,77,89,90,109
151,197,44,51,76,89,89,107
148,186,45,52,75,86,86,103
141,190,44,49,73,87,85,106
140,190,43,49,72,87,84,103
143,180,45,51,73,84,85,103
151,201,46,53,76,91,87,107
160,197,47,53,78,89,90,107
166,204,48,57,80,92,93,112
159,190,47,54,78,87,90,105
156,193,46,53,77,88,88,105
140,183,44,51,73,85,84,101
130,162,42,47,69,79,80,96
122,159,40,46,67,78,78,92
125,156,41,46,68,77,80,92
121,156,40,48,67,77,78,91
111,145,39,44,64,74,76,92
102,135,37,43,61,71,75,83
99,125,36,41,59,68,73,81
98,125,36,42,59,68,73,81
97,121,36,42,58,67,73,81
95,115,35,40,57,65,72,81
95,118,35,41,57,66,72,78
91,108,34,39,55,63,70,80
89,108,34,38,53,63,69,77
88,108,33,38,53,63,68,76
82,93,32,34,49,56,63,74
82,92,32,34,49,55,63,71
81,92,32,34,49,55,63,69
79,86,32,34,48,52,62,69
78,88,31,34,47,53,61,74
77,85,30,33,46,51,59,69
77,83,30,33,46,50,60,68
78,88,31,35,47,53,61,69
76,81,30,34,46,49,58,65
72,78,29,31,44,47,56,65
72,78,29,32,43,47,56,62
72,78,29,31,44,47,56,63
72,80,29,32,43,48,56,64
72,81,29,32,44,49,56,65
74,80,30,32,44,48,57,65
74,80,30,32,45,48,57,66
75,83,30,32,45,50,58,67
74,81,29,32,44,49,57,64
74,83,29,32,44,50,57,66
74,85,30,33,45,51,58,66
74,83,29,32,44,50,57,67
77,90,30,37,47,54,60,71
85,121,33,40,51,67,65,76
78,86,30,33,47,52,60,70
79,92,30,33,48,55,61,70
89,128,34,45,53,69,68,86
98,128,38,44,60,69,73,80
102,149,38,46,61,75,74,87
104,142,39,46,62,73,75,86
105,142,39,44,62,73,74,85
108,145,39,44,63,74,76,85
104,145,38,44,62,74,74,85
99,128,36,41,59,69,73,85
98,125,36,42,59,68,73,80
98,118,36,41,59,66,73,79
98,135,36,41,59,71,73,84
100,145,37,43,60,74,74,83
99,132,37,41,60,70,74,88
98,145,37,43,60,74,74,84
100,156,37,44,61,77,74,89
119,162,41,47,66,79,78,91
112,142,39,45,64,73,77,88
110,149,39,45,64,75,77,87
110,152,38,46,64,76,76,90
112,145,39,45,64,74,77,88
118,156,40,49,66,77,78,91
116,162,39,45,65,79,78,97
109,149,38,44,63,75,76,89
106,139,37,43,62,72,76,85
101,128,37,42,61,69,74,83
98,125,36,43,60,68,74,85
100,135,37,43,61,71,75,86
100,128,36,41,60,69,74,86
98,125,36,41,60,68,75,81
99,125,36,41,59,68,74,80
97,128,35,41,58,69,73,81
95,125,35,39,57,68,72,79
95,118,35,40,57,66,73,87
95,128,35,40,57,69,72,84
95,121,34,41,57,67,72,80
95,121,35,40,57,67,72,82
97,121,35,41,58,67,73,80
97,121,35,39,58,67,73,79
97,132,35,40,58,70,73,80
97,121,35,40,58,67,73,79
97,125,35,40,58,68,73,82
95,125,35,41,57,68,72,80
95,108,35,39,57,63,72,79
95,121,34,39,57,67,72,84
95,115,35,39,57,65,72,80
98,121,35,41,59,67,74,81
98,128,36,41,59,69,73,81
97,128,35,41,58,69,73,81
97,118,35,40,58,66,73,83
99,128,36,43,60,69,75,85
99,121,37,42,60,67,74,83
98,128,36,41,59,69,73,80
100,125,37,43,60,68,74,83
103,142,38,45,62,73,75,84
101,135,37,43,61,71,75,87
100,121,36,43,60,67,74,83
98,128,36,42,59,69,73,86
91,104,34,38,55,62,70,77
92,111,34,39,55,64,71,79
92,111,34,41,56,64,71,78
94,121,35,41,56,67,72,81
89,115,34,39,54,65,69,76
89,111,34,38,53,64,69,76
85,98,33,36,51,59,66,75
83,95,32,35,50,57,65,73
80,90,31,35,48,54,62,72
79,86,31,33,47,52,62,71
76,83,30,33,46,50,59,66
501,0,154,335,380,1124,520,1653
482,938,174,341,355,951,457,1327
334,568,92,241,164,468,202,587
218,358,57,111,96,194,115,234
146,306,45,77,74,128,88,155
166,307,50,82,80,129,93,150
130,266,44,70,70,110,81,132
98,211,37,60,59,94,72,109
86,149,34,48,52,75,66,79
82,101,32,39,50,61,64,76
81,97,31,39,49,58,62,72
77,86,30,33,46,52,60,70
74,81,30,32,44,49,57,65
71,78,28,31,43,47,54,62
67,75,27,30,41,45,51,62
67,75,27,30,40,45,51,58
67,75,26,31,40,45,51,58
69,75,27,30,42,45,53,62
69,76,27,30,42,46,53,62
68,78,27,30,41,47,52,62
68,76,27,30,41,46,52,61
69,76,27,31,42,46,53,63
69,76,28,30,42,46,53,62
72,85,28,33,44,51,55,69
73,81,28,32,44,49,56,65
73,81,28,32,44,49,56,64
73,83,28,33,44,50,56,65
75,85,29,33,45,51,58,67
80,95,31,35,48,57,62,72
83,92,32,35,50,55,65,73
86,101,33,37,52,61,67,76
87,98,34,37,52,59,67,77
89,111,34,39,54,64,68,79
89,101,34,39,53,61,68,77
90,108,35,40,54,63,70,76
91,118,35,41,54,66,70,79
92,115,35,41,55,65,70,78
90,108,34,39,54,63,69,77
89,108,34,39,54,63,69,79
93,115,35,41,56,65,71,79
91,104,35,42,55,62,70,76
92,104,35,38,55,62,71,77
89,111,34,39,54,64,69,77
93,115,35,40,56,65,70,78
93,115,35,40,56,65,71,80
92,115,35,41,55,65,70,78
92,115,35,40,56,65,70,80
88,108,34,39,53,63,68,78
86,100,33,37,52,60,67,76
87,101,33,37,52,61,67,78
91,108,35,39,55,63,70,79
88,104,34,39,53,62,68,78
92,125,35,40,55,68,70,79
88,108,34,39,53,63,68,76
84,98,32,38,50,59,65,76
84,101,32,36,51,61,66,76
88,115,34,40,53,65,68,78
92,111,35,42,55,64,70,78
93,121,35,41,56,67,70,80
94,121,35,41,56,67,71,78
93,121,35,42,56,67,70,78
89,118,34,41,53,66,69,79
87,101,33,37,52,61,67,76
88,111,34,37,53,64,68,77
91,118,34,40,54,66,70,79
97,128,36,41,58,69,73,83
99,142,36,43,59,73,74,88
98,132,36,42,60,70,74,85
99,145,36,42,59,74,74,90
98,132,36,42,59,70,74,87
100,149,37,44,61,75,75,91
100,132,36,43,61,70,75,84
95,118,35,43,57,66,72,80
98,135,36,43,59,71,73,85
99,142,36,43,59,73,74,89
103,139,38,44,62,72,75,88
116,169,40,46,65,81,78,99
126,166,42,49,68,80,80,95
133,173,43,49,70,82,82,100
138,190,44,53,72,87,83,103
141,221,44,57,73,97,84,112
166,221,48,59,80,97,93,119
189,262,52,65,87,109,100,131
196,249,54,65,89,105,103,127
195,252,54,64,89,106,102,131
204,252,56,63,92,106,106,129
189,262,53,65,87,109,100,125
177,239,52,59,83,102,95,116
134,190,44,55,71,87,81,99
131,166,43,49,70,80,80,95
125,159,42,49,68,78,78,89
117,149,41,47,66,75,77,88
118,156,41,47,66,77,77,89
112,149,40,45,64,75,76,86
115,152,40,47,65,76,76,86
107,149,39,47,63,75,75,86
106,132,39,45,62,70,74,85
105,142,39,45,62,73,74,83
117,159,41,48,66,78,76,91
112,139,41,46,64,72,75,85
118,152,42,47,66,76,76,90
114,145,41,46,65,74,75,83
109,142,41,47,63,73,74,85
104,145,40,46,62,74,73,83
107,145,40,47,63,74,73,84
109,142,41,45,63,73,73,83
116,149,42,47,65,75,74,83
121,152,44,49,67,76,75,85
114,152,43,49,65,76,73,87
109,149,42,49,64,75,72,86
123,152,45,51,67,76,76,90
118,149,44,51,66,75,74,84
116,159,43,49,66,78,74,85
118,156,43,49,66,77,75,89
126,159,44,49,68,78,77,88
118,162,42,49,66,79,75,96
117,159,42,50,66,78,74,85
123,162,43,51,67,79,76,90
129,166,44,50,69,80,79,93
131,183,44,53,70,85,79,94
118,159,42,49,66,78,76,89
107,139,40,45,63,72,74,86
105,149,40,48,62,75,74,83
113,152,42,47,64,76,75,88
110,139,40,46,64,72,75,84
113,152,40,47,64,76,76,86
121,162,42,49,67,79,78,89
124,162,42,52,68,79,78,93
124,173,43,49,68,82,78,94
114,142,41,47,65,73,76,85
108,139,39,46,63,72,75,88
105,149,39,46,62,75,75,87
106,139,39,45,62,72,75,86
102,135,38,45,61,71,74,87
108,142,40,47,63,73,75,85
107,152,39,46,63,76,75,85
103,142,38,44,62,73,74,84
106,149,39,47,63,75,75,88
104,139,39,46,62,72,74,84
105,139,39,44,62,72,75,81
106,145,39,46,62,74,75,85
101,142,38,45,61,73,74,83
99,132,38,45,60,70,74,81
102,142,38,43,61,73,74,89
113,152,40,45,65,76,76,87
123,159,42,47,68,78,78,88
127,166,42,49,69,80,79,93
133,173,44,52,70,82,81,100
147,180,46,52,74,84,85,99
148,180,46,51,75,84,85,102
140,190,44,51,72,87,83,109
142,176,44,50,73,83,84,98
144,176,45,51,74,83,84,95
146,183,45,51,74,85,85,99
146,176,45,51,74,83,84,98
149,183,46,52,75,85,86,99
145,183,45,51,74,85,84,97
145,180,45,51,74,84,84,102
149,183,45,52,75,85,86,102
160,201,47,53,78,91,89,107
162,215,48,55,79,95,90,107
162,200,48,55,79,90,91,105
161,201,48,56,79,91,90,107
163,201,48,55,79,91,91,109
163,200,48,56,79,90,90,106
161,200,48,55,79,90,89,104
157,190,47,53,77,87,88,101
156,193,47,54,77,88,88,102
154,186,47,53,76,86,86,103
162,201,48,54,79,91,90,105
168,211,49,56,81,94,92,111
172,221,49,56,82,97,93,113
189,228,52,59,87,99,100,119
188,221,52,60,87,97,101,119
176,218,50,57,83,96,95,113
182,221,51,57,85,97,98,117
161,197,48,53,79,89,90,105
146,183,45,51,74,85,84,98
132,173,43,51,70,82,81,93
136,166,44,50,71,80,81,93
147,186,46,53,74,86,85,103
123,176,41,51,67,83,80,98
101,142,37,44,61,73,74,91
108,139,38,44,63,72,75,89
126,162,42,49,68,79,80,93
140,183,45,54,72,85,83,98
152,218,48,63,76,96,86,113
140,183,45,53,72,85,82,96
153,215,48,64,76,95,86,107
136,183,44,51,71,85,81,96
155,201,48,59,77,91,87,104
147,190,46,52,74,87,84,101
148,176,46,53,75,83,85,100
157,190,48,55,77,87,87,105
157,190,49,56,77,87,87,99
159,193,49,55,78,88,87,100
156,186,49,55,77,86,86,102
157,193,50,58,77,88,86,102
152,186,49,57,76,86,84,103
150,186,49,55,76,86,84,98
142,176,47,54,73,83,81,95
140,176,47,53,72,83,81,97
128,162,45,52,69,79,78,92
127,162,45,52,69,79,77,93
121,156,44,50,67,77,75,87
121,159,44,49,67,78,75,87
113,149,44,49,64,75,73,83
106,142,42,49,63,73,72,84
101,135,41,48,61,71,71,80
105,149,41,48,62,75,72,84
102,139,41,48,61,72,72,82
99,125,39,45,59,68,70,77
91,125,36,45,54,68,67,75
87,101,34,38,52,61,66,74
85,95,34,39,51,57,66,77
85,97,33,38,51,58,65,75
86,108,34,38,52,63,66,73
85,97,33,38,51,58,66,74
83,93,32,36,50,56,64,72
83,95,32,36,50,57,64,72
81,90,32,35,49,54,63,72
82,90,32,36,49,54,64,74
83,95,32,36,50,57,64,73
84,98,33,37,50,59,65,76
85,97,33,37,51,58,66,76
84,93,33,37,51,56,65,73
85,98,33,37,51,59,66,76
84,98,32,36,50,59,65,75
86,100,33,37,52,60,66,76
84,95,33,36,51,57,66,75
86,97,33,37,52,58,67,76
88,104,34,39,53,62,68,78
92,118,35,42,55,66,70,78
90,104,34,39,54,62,70,81
90,125,34,39,54,68,69,77
93,115,35,40,56,65,70,78
90,104,34,39,54,62,69,78
